Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Willmert Paula,Padres (R),17,37,141,158,36,24,5,4,3,19,15,17,0,45,0,0,0,2,8,1,0.255319148,sa3008870,SS
2019,Junior Paniagua,Rangers (R),17,37,143,169,38,32,3,2,1,21,19,21,0,22,1,4,0,3,3,1,0.265734265,sa3008875,SS
2019,Euribiel Angeles,Padres (R),17,34,138,156,42,32,8,2,0,22,22,10,0,16,3,5,0,1,12,6,0.304347826,sa3008877,SS
2019,Deivis Nadal,Pirates (R),17,41,148,180,44,34,7,1,2,35,20,20,2,29,7,1,4,0,9,3,0.297297297,sa3008879,SS
2019,Jose Escorche,Athletics (R),17,36,117,139,27,23,1,2,1,12,13,10,0,39,7,2,3,1,12,1,0.23076923,sa3008886,SS
2019,Juan Jerez,Pirates (R),17,42,163,180,42,24,10,4,4,23,26,11,0,36,3,3,0,2,5,2,0.257668711,sa3008892,SS
2019,Charlis Aquino,Padres (R),17,31,125,141,33,23,9,1,0,30,18,10,0,26,5,1,0,3,5,3,0.264,sa3008895,SS
2019,Dariel Lopez,Pirates (R),17,35,133,149,45,31,9,3,2,33,26,10,0,20,5,1,0,5,3,1,0.338345864,sa3008901,SS
2019,Emmanuel Sanchez,Blue Jays (R),18,32,116,135,28,23,4,1,0,15,16,14,0,19,2,3,0,3,5,2,0.24137931,sa3008909,SS
2019,Luis Tejeda,Pirates (R),16,40,157,171,42,34,5,2,1,19,10,10,0,35,3,1,0,3,5,5,0.267515923,sa3008913,SS
2019,Raulyn Blanc,Phillies (R),17,47,161,187,36,26,8,2,0,18,19,18,0,46,2,2,4,3,13,2,0.223602484,sa3008925,SS
2019,Densi Meli,Royals (R),18,26,85,100,18,15,1,0,2,12,5,8,0,36,6,1,0,1,2,1,0.211764705,sa3008927,SS
2019,Lizardo Ruiz,Cubs (R),16,38,131,146,26,22,3,0,1,9,13,10,0,35,0,3,2,2,10,8,0.198473282,sa3008930,SS
2019,Jeury Lopez,Twins (R),17,29,101,117,22,20,2,0,0,18,10,13,0,43,2,1,0,1,5,2,0.217821782,sa3008934,SS
2019,Wilber Sanchez,White Sox (R),17,37,133,153,38,25,10,3,0,27,18,18,0,23,2,0,0,0,10,4,0.285714285,sa3008941,SS
2019,Kevin Reyes,Royals (R),17,41,115,135,24,21,3,0,0,22,8,16,0,33,1,0,3,1,20,7,0.208695652,sa3008951,SS
2019,Ivan Burgos,Rockies (R),17,9,24,32,5,4,1,0,0,5,4,6,0,5,2,0,0,2,1,2,0.208333333,sa3008955,SS
2019,Bradly Encarnacion,Mets (R),17,34,104,140,18,14,4,0,0,16,11,21,0,31,13,1,1,1,7,2,0.173076923,sa3009193,SS
2019,Esmil Torres,Reds (R),17,30,106,134,27,21,3,1,2,20,20,26,0,17,0,1,1,1,12,5,0.254716981,sa3009284,SS
2019,Alexeis Azuaje,Phillies (R),17,32,120,129,33,19,7,2,5,26,16,3,0,29,4,2,0,0,7,2,0.275,sa3009286,SS
2019,Elly De La Cruz,Reds (R),17,25,91,104,25,17,8,0,0,16,9,10,0,31,2,1,0,1,3,3,0.274725274,sa3009289,SS
2019,Dayro Perez,Yankees (R),17,32,137,152,31,21,6,3,1,25,16,10,0,46,2,3,0,3,13,2,0.226277372,sa3009299,SS
2019,Bryan Matute,Cardinals (R),17,35,110,142,21,16,5,0,0,20,10,31,0,38,1,0,0,3,5,2,0.19090909,sa3009301,SS
2019,Jose Rodriguez,Twins (R),17,25,89,98,17,12,3,1,1,12,7,7,0,14,1,0,1,2,3,1,0.191011235,sa3009304,SS
2019,Jose Colmenares,Yankees (R),17,22,76,88,17,13,3,0,1,12,9,8,0,15,2,1,1,1,2,1,0.22368421,sa3009309,SS
2019,Luis Zambrano,Rangers (R),17,25,83,100,21,18,2,1,0,19,8,13,0,17,3,0,1,3,2,1,0.253012048,sa3009311,SS
2019,Cesar Aponte,Rays (R),16,27,97,115,23,21,2,0,0,14,7,13,0,15,4,1,0,3,5,5,0.237113402,sa3009312,SS
2019,Cesar Aponte,Rays (R),16,11,43,47,7,6,1,0,0,4,9,1,0,6,1,2,0,1,0,3,0.162790697,sa3009312,SS
2019,Joel Ibarra,Dodgers (R),16,30,100,128,19,14,5,0,0,19,9,22,0,32,6,0,0,2,8,0,0.19,sa3009326,SS
2019,Bladimir De La Rosa,Dodgers (R),17,32,107,130,24,11,8,2,3,20,18,19,0,44,2,1,1,4,10,3,0.224299065,sa3009331,SS
2019,Cesar Calderon,Tigers (R),17,17,65,74,12,7,0,3,2,11,9,8,0,14,1,0,0,1,5,2,0.184615384,sa3009344,SS
2019,Cesar Calderon,Tigers (R),17,24,90,106,27,13,9,2,3,21,22,11,0,24,2,3,0,2,1,2,0.3,sa3009344,SS
2019,Esmarly Tatis,Cubs (R),19,37,112,143,29,27,2,0,0,20,15,29,0,11,1,0,1,2,20,1,0.258928571,sa3009345,SS
2019,Rafael Morel,Cubs (R),17,43,164,192,45,26,12,4,3,32,23,20,1,25,5,3,0,1,12,8,0.274390243,sa3009534,SS
2019,Eddinson Paulino,Red Sox (R),16,22,67,81,19,16,1,2,0,11,7,13,0,14,0,0,1,1,1,5,0.283582089,sa3009538,SS
2019,Joneiker Ponce de Leon,Brewers (R),17,37,149,160,41,38,3,0,0,21,18,7,0,15,2,1,1,1,12,3,0.275167785,sa3009541,SS
2019,Ronny Santana,Athletics (R),17,18,41,50,5,4,1,0,0,3,3,7,0,9,2,0,0,0,0,0,0.121951219,sa3009550,SS
2019,Carlos Arcia,Cardinals (R),17,24,75,100,21,18,2,0,1,21,10,21,1,16,3,0,1,1,4,2,0.28,sa3009568,SS
2019,Yorkislandy Alvarez,Orioles (R),20,43,160,194,37,34,3,0,0,32,12,29,0,15,4,1,0,2,17,3,0.23125,sa3009570,SS
2019,Luis Chevalier,Mariners (R),17,11,36,44,5,4,1,0,0,4,1,6,0,14,1,0,1,0,1,1,0.138888888,sa3009641,SS
2019,Luis Castillo,Mets (R),17,38,133,158,35,28,5,2,0,17,15,21,0,31,4,0,0,4,2,2,0.263157894,sa3009761,SS
